claim_id,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
118459,2023,JUNIO,VIERNES,16/6/2023,12,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635047","-58,490908",1
118460,2023,JUNIO,MIERCOLES,7/6/2023,20,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634804","-58,489666",1
118461,2023,MARZO,MARTES,28/3/2023,23,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,632516","-58,489328",1
118462,2023,ABRIL,LUNES,10/4/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632516","-58,489328",1
118463,2023,MAYO,MARTES,16/5/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632405","-58,489531",1
118464,2023,JULIO,VIERNES,14/7/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63249","-58,48934",1
118465,2023,AGOSTO,VIERNES,11/8/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632287","-58,489",1
118466,2023,NOVIEMBRE,LUNES,13/11/2023,21,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63249","-58,48934",1
118467,2023,DICIEMBRE,LUNES,18/12/2023,19,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,632516","-58,489328",1
118478,2023,ABRIL,LUNES,17/4/2023,6,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63826971","-58,48376377",1
118486,2023,FEBRERO,JUEVES,9/2/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632833","-58,487843",1
118489,2023,ENERO,VIERNES,13/1/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,64129","-58,4878",1
118491,2023,MARZO,SABADO,18/3/2023,17,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,64065899","-58,48858455",1
118492,2023,NOVIEMBRE,LUNES,20/11/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,640894","-58,487163",1
118493,2023,SEPTIEMBRE,VIERNES,29/9/2023,12,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,640902","-58,486966",1
118498,2023,AGOSTO,MIERCOLES,2/8/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,640603","-58,486545",1
118499,2023,DICIEMBRE,SABADO,9/12/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,640857","-58,487085",1
118500,2023,ABRIL,JUEVES,6/4/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637879","-58,485451",1
118501,2023,NOVIEMBRE,MARTES,28/11/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638431","-58,485375",1
118502,2023,FEBRERO,DOMINGO,26/2/2023,0,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637385","-58,485224",1
118503,2023,MAYO,MIERCOLES,3/5/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63712899","-58,48572596",1
118504,2023,JUNIO,LUNES,26/6/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637422","-58,485589",1
118505,2023,AGOSTO,MARTES,1/8/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637516","-58,485425",1
118506,2023,SEPTIEMBRE,MARTES,19/9/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637613","-58,485814",1
118507,2023,OCTUBRE,MARTES,24/10/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637343","-58,485612",1
118508,2023,DICIEMBRE,MARTES,12/12/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637203","-58,485655",1
118509,2023,ENERO,JUEVES,26/1/2023,6,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633504","-58,488777",1
118510,2023,AGOSTO,MARTES,15/8/2023,11,Robo,Robo total,SI,SI,VELEZ SARSFIELD,CC-10,"-34,633581","-58,488742",1
118512,2023,MARZO,SABADO,18/3/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633656","-58,488611",1
118513,2023,MARZO,LUNES,20/3/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63293078","-58,48761522",1
118514,2023,MARZO,JUEVES,30/3/2023,10,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,632557","-58,487789",1
118515,2023,JUNIO,MARTES,27/6/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63253356","-58,48777306",1
118516,2023,NOVIEMBRE,JUEVES,30/11/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633847","-58,487003",1
118537,2023,ENERO,MIERCOLES,4/1/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637847","-58,486879",1
118538,2023,ENERO,VIERNES,27/1/2023,23,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637847","-58,486879",1
118539,2023,FEBRERO,LUNES,20/2/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637914","-58,487413",1
118540,2023,MARZO,SABADO,11/3/2023,4,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,637847","-58,486879",1
118541,2023,MAYO,JUEVES,11/5/2023,22,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,63788307","-58,48697915",1
118542,2023,JUNIO,VIERNES,16/6/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637791","-58,486526",1
118543,2023,JULIO,LUNES,3/7/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638145","-58,486695",1
118544,2023,JULIO,JUEVES,20/7/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637768","-58,486433",1
118545,2023,JULIO,DOMINGO,30/7/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63784278","-58,48688742",1
118546,2023,AGOSTO,MARTES,22/8/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637978","-58,487951",1
118547,2023,FEBRERO,SABADO,4/2/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637814","-58,486625",1
118548,2023,ABRIL,MARTES,25/4/2023,22,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,639111","-58,486486",1
118549,2023,MAYO,VIERNES,12/5/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63914206","-58,48649967",1
118550,2023,FEBRERO,LUNES,27/2/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638153","-58,487858",1
118552,2023,FEBRERO,SABADO,25/2/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63815924","-58,4882722",1
118553,2023,JULIO,VIERNES,7/7/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,639537","-58,488501",1
118554,2023,AGOSTO,MIERCOLES,30/8/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,639422","-58,487852",1
118564,2023,FEBRERO,MIERCOLES,22/2/2023,18,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629809","-58,488746",1
118571,2023,FEBRERO,VIERNES,10/2/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629284","-58,488315",1
118588,2023,SEPTIEMBRE,JUEVES,28/9/2023,3,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629864","-58,502359",1
118591,2023,NOVIEMBRE,DOMINGO,5/11/2023,7,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629813","-58,500111",1
118592,2023,ENERO,JUEVES,12/1/2023,4,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627442","-58,493404",1
118593,2023,JUNIO,MARTES,20/6/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628331","-58,493045",1
118594,2023,ENERO,JUEVES,5/1/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627656","-58,493353",1
118595,2023,MAYO,LUNES,29/5/2023,22,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63037955","-58,49330912",1
118596,2023,JUNIO,LUNES,12/6/2023,9,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627656","-58,493353",1
118597,2023,DICIEMBRE,VIERNES,15/12/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627274","-58,493574",1
118598,2023,SEPTIEMBRE,JUEVES,21/9/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62873556","-58,49366794",1
118599,2023,DICIEMBRE,VIERNES,22/12/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634768","-58,486403",1
118600,2023,OCTUBRE,VIERNES,6/10/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634683","-58,48604",1
118601,2023,SEPTIEMBRE,LUNES,4/9/2023,13,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,633686","-58,486284",1
118602,2023,NOVIEMBRE,VIERNES,24/11/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635018","-58,48666",1
118603,2023,DICIEMBRE,MIERCOLES,20/12/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63362","-58,487254",1
118604,2023,AGOSTO,VIERNES,11/8/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633838","-58,485215",1
118605,2023,MARZO,SABADO,18/3/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634645","-58,485451",1
118606,2023,MARZO,MIERCOLES,29/3/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633816","-58,485124",1
118607,2023,ABRIL,JUEVES,20/4/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634191","-58,486733",1
118608,2023,MAYO,LUNES,1/5/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634895","-58,485688",1
118609,2023,MAYO,MIERCOLES,31/5/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634875","-58,485598",1
118610,2023,NOVIEMBRE,JUEVES,9/11/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63396967","-58,48577252",1
118611,2023,NOVIEMBRE,DOMINGO,12/11/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633816","-58,485124",1
118612,2023,DICIEMBRE,MARTES,12/12/2023,5,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634222","-58,487025",1
118613,2023,ABRIL,DOMINGO,16/4/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634218","-58,487033",1
118614,2023,NOVIEMBRE,SABADO,4/11/2023,4,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,634493","-58,48522",1
118647,2023,MAYO,MARTES,9/5/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635699","-58,494121",1
118649,2023,FEBRERO,LUNES,13/2/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635776","-58,494112",1
118651,2023,FEBRERO,SABADO,25/2/2023,11,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,635867","-58,494758",1
118657,2023,JUNIO,JUEVES,29/6/2023,14,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63587044","-58,49474679",1
118665,2023,DICIEMBRE,VIERNES,8/12/2023,21,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636044","-58,494432",1
118707,2023,DICIEMBRE,MIERCOLES,6/12/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623318","-58,496392",1
118713,2023,MARZO,VIERNES,24/3/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624021","-58,496575",1
118714,2023,MARZO,LUNES,27/3/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625506","-58,494287",1
118715,2023,ABRIL,MIERCOLES,19/4/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624722","-58,494051",1
118717,2023,MAYO,MARTES,9/5/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62390364","-58,49667182",1
118718,2023,MAYO,MIERCOLES,10/5/2023,23,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,62408303","-58,49659263",1
118719,2023,JULIO,LUNES,24/7/2023,5,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624941","-58,494682",1
118720,2023,SEPTIEMBRE,DOMINGO,24/9/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624898","-58,494527",1
118721,2023,SEPTIEMBRE,LUNES,25/9/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624736","-58,496354",1
118722,2023,OCTUBRE,JUEVES,5/10/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625007","-58,49462",1
118723,2023,DICIEMBRE,VIERNES,29/12/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6248","-58,496817",1
118725,2023,ABRIL,MARTES,25/4/2023,15,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,624069","-58,495183",1
118726,2023,JUNIO,DOMINGO,11/6/2023,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62408","-58,495109",1
118727,2023,MAYO,DOMINGO,28/5/2023,19,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,624383","-58,495886",1
118729,2023,SEPTIEMBRE,VIERNES,15/9/2023,19,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624451","-58,494932",1
118730,2023,OCTUBRE,MARTES,31/10/2023,18,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624552","-58,49485",1
118731,2023,NOVIEMBRE,VIERNES,10/11/2023,0,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62408","-58,495109",1
118741,2023,ENERO,SABADO,21/1/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634045","-58,496975",1
118742,2023,JULIO,SABADO,15/7/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6342708","-58,49665001",1
118743,2023,SEPTIEMBRE,JUEVES,21/9/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634544","-58,496343",1
118744,2023,ENERO,VIERNES,6/1/2023,13,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634045","-58,496975",1
118745,2023,MARZO,VIERNES,3/3/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634045","-58,496975",1
118822,2023,SEPTIEMBRE,SABADO,16/9/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631489","-58,501213",1
118823,2023,MAYO,JUEVES,11/5/2023,19,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,631213","-58,501608",1
118824,2023,FEBRERO,MARTES,21/2/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631487","-58,501081",1
118832,2023,MARZO,DOMINGO,12/3/2023,12,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63745","-58,491986",1
118834,2023,ABRIL,MARTES,11/4/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638044","-58,491931",1
118836,2023,MAYO,LUNES,22/5/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637751","-58,492283",1
118837,2023,JULIO,JUEVES,6/7/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63707644","-58,49273834",1
118839,2023,SEPTIEMBRE,JUEVES,21/9/2023,1,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637017","-58,493175",1
118840,2023,SEPTIEMBRE,MARTES,26/9/2023,9,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637008","-58,493186",1
118842,2023,OCTUBRE,JUEVES,19/10/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637751","-58,492283",1
118845,2023,NOVIEMBRE,MARTES,28/11/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637368","-58,491938",1
118846,2023,MAYO,LUNES,8/5/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637261","-58,492862",1
118860,2023,OCTUBRE,MIERCOLES,18/10/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625252","-58,493385",1
118873,2023,MAYO,VIERNES,12/5/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624243","-58,498052",1
118874,2023,JULIO,LUNES,31/7/2023,20,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,624258","-58,498648",1
118875,2023,SEPTIEMBRE,LUNES,4/9/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623752","-58,497493",1
118876,2023,SEPTIEMBRE,MIERCOLES,27/9/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62427","-58,498476",1
118877,2023,OCTUBRE,LUNES,2/10/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623966","-58,497784",1
118878,2023,DICIEMBRE,MARTES,26/12/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62427","-58,498476",1
118879,2023,ABRIL,VIERNES,28/4/2023,23,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624221","-58,498565",1
118880,2023,SEPTIEMBRE,VIERNES,8/9/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62545","-58,498287",1
118881,2023,DICIEMBRE,MIERCOLES,20/12/2023,15,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,625186","-58,497588",1
118882,2023,SEPTIEMBRE,VIERNES,8/9/2023,13,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,624851","-58,497783",1
118883,2023,OCTUBRE,LUNES,23/10/2023,19,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,62545","-58,498287",1
118884,2023,ENERO,DOMINGO,8/1/2023,16,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632961","-58,495892",1
118885,2023,FEBRERO,JUEVES,2/2/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633252","-58,495094",1
118886,2023,FEBRERO,VIERNES,24/2/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634458","-58,495509",1
118887,2023,ABRIL,LUNES,17/4/2023,21,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633189","-58,494308",1
118888,2023,ABRIL,MIERCOLES,19/4/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63418","-58,49263",1
118889,2023,SEPTIEMBRE,DOMINGO,10/9/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63447","-58,495239",1
118890,2023,SEPTIEMBRE,VIERNES,22/9/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6343","-58,495638",1
118891,2023,OCTUBRE,MIERCOLES,18/10/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63340758","-58,49427132",1
118892,2023,DICIEMBRE,JUEVES,14/12/2023,7,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63318939","-58,49498187",1
118893,2023,NOVIEMBRE,VIERNES,3/11/2023,4,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633343","-58,495231",1
118894,2023,MARZO,MIERCOLES,15/3/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63458","-58,495334",1
118895,2023,ABRIL,DOMINGO,2/4/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633601","-58,492503",1
118896,2023,ABRIL,JUEVES,13/4/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633106","-58,493357",1
118897,2023,ABRIL,MIERCOLES,26/4/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63455","-58,4951",1
118898,2023,MAYO,VIERNES,12/5/2023,20,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634364","-58,494397",1
118899,2023,MAYO,MARTES,16/5/2023,13,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634373","-58,494072",1
118900,2023,MAYO,VIERNES,12/5/2023,23,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633687","-58,49415",1
118901,2023,DICIEMBRE,MIERCOLES,27/12/2023,19,Robo,Robo total,SI,SI,VELEZ SARSFIELD,CC-10,"-34,632054","-58,494522",1
118902,2023,ENERO,MIERCOLES,18/1/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631504","-58,492348",1
118903,2023,FEBRERO,VIERNES,24/2/2023,10,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631832","-58,493845",1
118904,2023,MARZO,LUNES,6/3/2023,1,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63131","-58,495773",1
118905,2023,SEPTIEMBRE,MARTES,5/9/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631413","-58,496029",1
118906,2023,OCTUBRE,MARTES,10/10/2023,1,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631759","-58,493575",1
118907,2023,FEBRERO,MARTES,14/2/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63169","-58,493305",1
118908,2023,MARZO,MARTES,7/3/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63097846","-58,4951259",1
118909,2023,MARZO,LUNES,27/3/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631388","-58,494314",1
118910,2023,JULIO,MIERCOLES,19/7/2023,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63218745","-58,49203661",1
118911,2023,JULIO,VIERNES,28/7/2023,23,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,631469","-58,492358",1
118912,2023,AGOSTO,MIERCOLES,30/8/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631332","-58,494344",1
118913,2023,SEPTIEMBRE,MIERCOLES,13/9/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632065","-58,496131",1
118914,2023,OCTUBRE,MARTES,31/10/2023,17,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630687","-58,500185",1
118915,2023,SEPTIEMBRE,VIERNES,8/9/2023,19,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,63071","-58,50031",1
118916,2023,NOVIEMBRE,MIERCOLES,22/11/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62960162","-58,50173586",1
118917,2023,MARZO,MIERCOLES,22/3/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630346","-58,500796",1
118918,2023,SEPTIEMBRE,MARTES,12/9/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6299602","-58,50034915",1
118919,2023,DICIEMBRE,MARTES,12/12/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628374","-58,50066",1
118920,2023,MAYO,JUEVES,4/5/2023,17,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,629417","-58,499662",1
118921,2023,JUNIO,JUEVES,1/6/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629059","-58,499264",1
118922,2023,JUNIO,VIERNES,16/6/2023,15,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629723","-58,499004",1
118923,2023,SEPTIEMBRE,VIERNES,15/9/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629567","-58,499894",1
118924,2023,JUNIO,DOMINGO,18/6/2023,4,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629036","-58,499382",1
118925,2023,JUNIO,DOMINGO,25/6/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627834","-58,501448",1
118926,2023,FEBRERO,MARTES,7/2/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626586","-58,497798",1
118927,2023,MARZO,MIERCOLES,15/3/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626745","-58,497964",1
118928,2023,MAYO,MIERCOLES,3/5/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62751","-58,49811",1
118929,2023,JUNIO,MARTES,6/6/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627448","-58,498015",1
118930,2023,JULIO,DOMINGO,2/7/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62641867","-58,49852825",1
118931,2023,AGOSTO,SABADO,5/8/2023,16,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62573","-58,498832",1
118932,2023,AGOSTO,MIERCOLES,9/8/2023,17,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,627097","-58,498759",1
118933,2023,SEPTIEMBRE,DOMINGO,3/9/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627904","-58,497939",1
